freq_low_mhz,freq_high_mhz,country,region,service,status,application,footnotes,typical_devices,source,note
2.025000,2.110000,USA,USA,FIXED,PRIMARY,,5.392 US90 US92 US222 US346 US347,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.025000,2.110000,USA,USA,MOBILE,PRIMARY,,5.391 5.392 US90 US92 US222 US346 US347,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.025000,2.110000,USA,USA,FIXED,PRIMARY,,NG118 5.392 US90 US92 US222 US346 US347,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.025000,2.110000,USA,USA,MOBILE,PRIMARY,,5.391 5.392 US90 US92 US222 US346 US347,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.065000,2.107000,ITU,Region 1/2,MARITIME MOBILE,PRIMARY,,5.105,"Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.065000,2.107000,USA,USA,MARITIME MOBILE,PRIMARY,,5.105 US296 US340,"Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.107000,2.170000,ITU,Region 1/2,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.107000,2.170000,ITU,Region 1/2,MOBILE,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.107000,2.170000,USA,USA,FIXED,PRIMARY,,US340,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.107000,2.170000,USA,USA,MOBILE,PRIMARY,,US340,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.107000,2.170000,USA,USA,FIXED,PRIMARY,,US340 NG7,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.107000,2.170000,USA,USA,MOBILE except aeronautical,Secondary,,US340 NG7,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.107000,2.170000,USA,USA,mobile,Secondary,,US340 NG7,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.110000,2.120000,USA,USA,FIXED,PRIMARY,,US252,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.110000,2.120000,USA,USA,MOBILE,PRIMARY,,US252,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.120000,2.160000,ITU,Region 1/2,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.120000,2.160000,ITU,Region 1/2,MOBILE,PRIMARY,,5.388A 5.388B,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.120000,2.160000,ITU,Region 1/2,Mobile-satellite (space-to-Earth),Secondary,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.120000,2.160000,ITU,Region 3,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.120000,2.160000,ITU,Region 3,MOBILE,PRIMARY,,5.388A 5.388B,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.120000,2.160000,USA,USA,FIXED,PRIMARY,,NG41,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.120000,2.160000,USA,USA,MOBILE,PRIMARY,,NG41,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.160000,2.170000,ITU,Region 1/2,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.160000,2.170000,ITU,Region 1/2,MOBILE,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.160000,2.170000,ITU,Region 1/2,MOBILE-SATELLITE (space-to-Earth),Secondary,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.170000,2.173500,USA,USA,MARITIME MOBILE (telephony),Secondary,,US340,"Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.170000,2.173500,USA,USA,MARITIME MOBILE,PRIMARY,,US340,"Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.173500,2.190500,USA,USA,MOBILE (distress and calling),Secondary,,5.108 5.109 5.110 5.111 US279 US340,"Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.190500,2.194000,USA,USA,MARITIME MOBILE (telephony),Secondary,,US340,"Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.190500,2.194000,USA,USA,MARITIME MOBILE,PRIMARY,,US340,"Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Non-Fed),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.194000,2.300000,ITU,Region 1/2,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.194000,2.300000,ITU,Region 1/2,MOBILE,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.194000,2.300000,ITU,Region 3,FIXED,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.194000,2.300000,ITU,Region 3,MOBILE,PRIMARY,,,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",ITU Radio Regulations,EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.194000,2.300000,USA,USA,FIXED,PRIMARY,,US22 US340 NG7,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.194000,2.300000,USA,USA,MOBILE except aeronautical,Secondary,,US22 US340 NG7,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.194000,2.300000,USA,USA,mobile,Secondary,,US22 US340 NG7,"Point-to-point microwave links, satellite earth stations; Mobile phones, cellular base stations (2G/3G/4G/5G)",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.200000,2.290000,USA,USA,SPACE OPERATION (space-to-Earth),Secondary,,5.392 US303,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.200000,2.290000,USA,USA,(space-to-space),Secondary,,US96 5.392 US303,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.200000,2.290000,USA,USA,EARTH EXPLORATION-SATELLITE,PRIMARY,,5.392 US303,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.200000,2.290000,USA,USA,(space-to-Earth) (space-to-space),Secondary,,5.392 US303,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.200000,2.290000,USA,USA,FIXED (line-of-sight only),Secondary,,5.392 US303,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.200000,2.290000,USA,USA,MOBILE (line-of-sight only including,Secondary,,5.392 US303,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.200000,2.290000,USA,USA,"aeronautical telemetry, but excluding",Secondary,,5.392 US303,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.200000,2.290000,USA,USA,flight testing of manned aircraft),Secondary,,5.391 5.392 US303,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.200000,2.290000,USA,USA,SPACE RESEARCH (space-to-Earth),Secondary,,5.392 US303,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
2.200000,2.290000,USA,USA,(space-to-space),Secondary,,5.392 US303,"Point-to-point microwave links, satellite earth stations; Satellite phones, VSAT terminals, satellite internet; Mobile phones, cellular base stations (2G/3G/4G/5G); Deep space probes, scientific satellites",FCC 47 CFR 2.106 (Federal),EU/Europe follows ITU Region 1 (largely identical to Region 1/2 primary services shown). Source: FCC 47 CFR 2.106 / ITU Radio Regulations 2016
